index,Key,Name,DateTime,Record,Status,Lat,Lon,Wind,Pressure,NE34,SE34,SW34,NW34,NE50,SE50,SW50,NW50,NE64,SE64,SW64,NW64
46048,AL032009,BILL,2009-08-21T18:00:00Z,,HU,28.6,-66.9,95.0,956.0,240.0,200.0,100.0,175.0,100.0,100.0,60.0,120.0,75.0,30.0,30.0,60.0
46049,AL032009,BILL,2009-08-22T00:00:00Z,,HU,30.4,-67.6,90.0,957.0,240.0,200.0,100.0,175.0,100.0,100.0,60.0,120.0,75.0,30.0,30.0,30.0
46050,AL032009,BILL,2009-08-22T06:00:00Z,,HU,32.3,-68.4,90.0,960.0,240.0,200.0,130.0,175.0,100.0,100.0,60.0,90.0,75.0,30.0,30.0,30.0
46051,AL032009,BILL,2009-08-22T12:00:00Z,,HU,34.1,-68.8,85.0,961.0,240.0,200.0,130.0,175.0,100.0,100.0,60.0,75.0,75.0,30.0,30.0,30.0
46052,AL032009,BILL,2009-08-22T18:00:00Z,,HU,36.0,-68.9,80.0,961.0,240.0,200.0,130.0,175.0,100.0,100.0,60.0,50.0,75.0,30.0,30.0,30.0
46053,AL032009,BILL,2009-08-23T00:00:00Z,,HU,38.1,-68.4,80.0,961.0,240.0,200.0,130.0,165.0,100.0,100.0,60.0,50.0,75.0,30.0,30.0,30.0
46054,AL032009,BILL,2009-08-23T06:00:00Z,,HU,40.1,-67.3,75.0,962.0,250.0,250.0,175.0,150.0,100.0,100.0,60.0,40.0,75.0,40.0,30.0,30.0
46055,AL032009,BILL,2009-08-23T12:00:00Z,,HU,42.4,-65.4,70.0,965.0,250.0,250.0,175.0,150.0,100.0,100.0,60.0,40.0,75.0,40.0,30.0,30.0
46056,AL032009,BILL,2009-08-23T18:00:00Z,,HU,44.4,-62.5,65.0,970.0,250.0,250.0,175.0,150.0,100.0,100.0,60.0,40.0,50.0,40.0,30.0,30.0
46057,AL032009,BILL,2009-08-24T00:00:00Z,,HU,46.3,-57.9,65.0,973.0,225.0,250.0,240.0,150.0,100.0,120.0,60.0,75.0,50.0,40.0,30.0,30.0
46058,AL032009,BILL,2009-08-24T02:00:00Z,S,TS,46.8,-56.4,60.0,974.0,225.0,250.0,240.0,150.0,100.0,120.0,60.0,75.0,0.0,0.0,0.0,0.0
46059,AL032009,BILL,2009-08-24T03:00:00Z,L,TS,46.9,-56.0,60.0,976.0,225.0,250.0,240.0,150.0,100.0,120.0,60.0,75.0,0.0,0.0,0.0,0.0
46060,AL032009,BILL,2009-08-24T06:00:00Z,,TS,48.0,-53.0,60.0,980.0,225.0,275.0,240.0,150.0,100.0,175.0,75.0,75.0,0.0,0.0,0.0,0.0
46061,AL032009,BILL,2009-08-24T12:00:00Z,,EX,49.2,-47.2,60.0,980.0,225.0,275.0,240.0,150.0,100.0,175.0,75.0,75.0,0.0,0.0,0.0,0.0
46062,AL032009,BILL,2009-08-24T18:00:00Z,,EX,50.0,-41.2,60.0,980.0,225.0,275.0,240.0,150.0,100.0,175.0,75.0,75.0,0.0,0.0,0.0,0.0
46063,AL032009,BILL,2009-08-25T00:00:00Z,,EX,50.3,-35.4,60.0,980.0,225.0,275.0,240.0,150.0,100.0,175.0,75.0,75.0,0.0,0.0,0.0,0.0
46064,AL032009,BILL,2009-08-25T06:00:00Z,,EX,50.7,-29.6,60.0,980.0,225.0,275.0,240.0,150.0,100.0,175.0,75.0,75.0,0.0,0.0,0.0,0.0
46065,AL032009,BILL,2009-08-25T12:00:00Z,,EX,51.2,-23.8,60.0,980.0,225.0,275.0,240.0,150.0,100.0,175.0,75.0,75.0,0.0,0.0,0.0,0.0
46066,AL032009,BILL,2009-08-25T18:00:00Z,,EX,52.0,-18.0,50.0,982.0,225.0,275.0,240.0,150.0,100.0,175.0,75.0,75.0,0.0,0.0,0.0,0.0
46067,AL032009,BILL,2009-08-26T00:00:00Z,,EX,53.0,-13.0,40.0,985.0,225.0,275.0,240.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46068,AL042009,CLAUDETTE,2009-08-16T06:00:00Z,,TD,27.0,-83.4,30.0,1011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46069,AL042009,CLAUDETTE,2009-08-16T12:00:00Z,,TS,28.2,-84.2,35.0,1010.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46070,AL042009,CLAUDETTE,2009-08-16T18:00:00Z,,TS,29.1,-85.1,50.0,1008.0,60.0,60.0,15.0,30.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0
46071,AL042009,CLAUDETTE,2009-08-17T00:00:00Z,,TS,29.8,-85.8,45.0,1005.0,40.0,60.0,15.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46072,AL042009,CLAUDETTE,2009-08-17T05:30:00Z,L,TS,30.4,-86.5,40.0,1005.0,,,,,,,,,,,,
46073,AL042009,CLAUDETTE,2009-08-17T06:00:00Z,,TS,30.5,-86.6,40.0,1005.0,35.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46074,AL042009,CLAUDETTE,2009-08-17T12:00:00Z,,TD,31.5,-87.5,25.0,1013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46075,AL042009,CLAUDETTE,2009-08-17T18:00:00Z,,TD,32.8,-88.3,20.0,1017.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46076,AL052009,DANNY,2009-08-26T09:00:00Z,G,TS,24.3,-69.6,40.0,1009.0,120.0,120.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46077,AL052009,DANNY,2009-08-26T12:00:00Z,,TS,24.6,-70.1,40.0,1009.0,120.0,120.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46078,AL052009,DANNY,2009-08-26T18:00:00Z,,TS,25.1,-70.7,45.0,1009.0,150.0,120.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46079,AL052009,DANNY,2009-08-27T00:00:00Z,,TS,25.9,-71.2,50.0,1006.0,150.0,120.0,0.0,135.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46080,AL052009,DANNY,2009-08-27T06:00:00Z,,TS,27.0,-71.8,50.0,1006.0,180.0,120.0,0.0,135.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46081,AL052009,DANNY,2009-08-27T12:00:00Z,,TS,27.4,-72.7,50.0,1006.0,180.0,150.0,0.0,135.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46082,AL052009,DANNY,2009-08-27T18:00:00Z,,TS,27.4,-73.3,45.0,1008.0,180.0,150.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46083,AL052009,DANNY,2009-08-28T00:00:00Z,,TS,28.1,-73.5,40.0,1008.0,180.0,150.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46084,AL052009,DANNY,2009-08-28T06:00:00Z,,TS,29.0,-74.4,35.0,1008.0,150.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46085,AL052009,DANNY,2009-08-28T12:00:00Z,,TS,29.7,-75.4,35.0,1008.0,150.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46086,AL052009,DANNY,2009-08-28T18:00:00Z,,TS,30.1,-75.7,35.0,1007.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46087,AL052009,DANNY,2009-08-29T00:00:00Z,,TS,31.0,-75.0,35.0,1006.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46088,AL062009,ERIKA,2009-09-01T18:00:00Z,,TS,16.7,-57.3,45.0,1007.0,105.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46089,AL062009,ERIKA,2009-09-02T00:00:00Z,,TS,16.8,-58.0,45.0,1004.0,105.0,90.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46090,AL062009,ERIKA,2009-09-02T06:00:00Z,,TS,16.5,-58.9,45.0,1005.0,105.0,90.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46091,AL062009,ERIKA,2009-09-02T12:00:00Z,,TS,16.4,-59.9,35.0,1008.0,125.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46092,AL062009,ERIKA,2009-09-02T18:00:00Z,,TS,16.3,-61.0,35.0,1008.0,150.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46093,AL062009,ERIKA,2009-09-02T18:30:00Z,L,TS,16.3,-61.3,35.0,1008.0,,,,,,,,,,,,
46094,AL062009,ERIKA,2009-09-03T00:00:00Z,,TS,16.3,-61.9,35.0,1009.0,200.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46095,AL062009,ERIKA,2009-09-03T06:00:00Z,,TS,16.4,-62.7,40.0,1008.0,200.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46096,AL062009,ERIKA,2009-09-03T12:00:00Z,,TS,16.5,-63.5,40.0,1008.0,150.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46097,AL062009,ERIKA,2009-09-03T18:00:00Z,,TD,16.6,-64.5,30.0,1008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46098,AL062009,ERIKA,2009-09-04T00:00:00Z,,LO,16.8,-65.5,25.0,1009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46099,AL062009,ERIKA,2009-09-04T06:00:00Z,,LO,17.0,-66.5,25.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46100,AL072009,FRED,2009-09-07T18:00:00Z,,TD,11.8,-24.0,30.0,1005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46101,AL072009,FRED,2009-09-08T00:00:00Z,,TS,11.7,-25.4,35.0,1004.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46102,AL072009,FRED,2009-09-08T06:00:00Z,,TS,11.7,-26.8,45.0,1000.0,30.0,45.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46103,AL072009,FRED,2009-09-08T12:00:00Z,,TS,11.8,-28.0,55.0,994.0,30.0,45.0,30.0,30.0,15.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0
46104,AL072009,FRED,2009-09-08T18:00:00Z,,TS,11.9,-29.2,60.0,990.0,45.0,60.0,45.0,45.0,30.0,15.0,0.0,30.0,0.0,0.0,0.0,0.0
46105,AL072009,FRED,2009-09-09T00:00:00Z,,HU,12.4,-30.3,70.0,983.0,75.0,75.0,45.0,60.0,45.0,30.0,25.0,30.0,20.0,20.0,10.0,10.0
46106,AL072009,FRED,2009-09-09T06:00:00Z,,HU,13.0,-31.3,90.0,970.0,90.0,105.0,45.0,60.0,45.0,45.0,25.0,30.0,20.0,20.0,10.0,20.0
46107,AL072009,FRED,2009-09-09T12:00:00Z,,HU,13.6,-32.1,105.0,958.0,105.0,105.0,45.0,60.0,45.0,45.0,25.0,30.0,25.0,25.0,15.0,25.0
46108,AL072009,FRED,2009-09-09T18:00:00Z,,HU,14.2,-32.8,100.0,960.0,90.0,105.0,45.0,75.0,45.0,45.0,25.0,30.0,25.0,25.0,15.0,25.0
46109,AL072009,FRED,2009-09-10T00:00:00Z,,HU,14.8,-33.5,95.0,965.0,90.0,105.0,45.0,75.0,45.0,45.0,20.0,30.0,25.0,25.0,15.0,20.0
46110,AL072009,FRED,2009-09-10T06:00:00Z,,HU,15.4,-34.2,90.0,970.0,90.0,105.0,45.0,75.0,45.0,45.0,20.0,30.0,25.0,25.0,15.0,20.0
46111,AL072009,FRED,2009-09-10T12:00:00Z,,HU,16.1,-34.6,85.0,974.0,90.0,105.0,45.0,75.0,45.0,45.0,20.0,30.0,25.0,25.0,15.0,20.0
46112,AL072009,FRED,2009-09-10T18:00:00Z,,HU,16.7,-34.9,80.0,975.0,90.0,105.0,45.0,75.0,45.0,45.0,20.0,30.0,25.0,25.0,15.0,20.0
46113,AL072009,FRED,2009-09-11T00:00:00Z,,HU,17.2,-35.1,80.0,975.0,90.0,90.0,60.0,90.0,45.0,45.0,20.0,30.0,20.0,20.0,10.0,20.0
46114,AL072009,FRED,2009-09-11T06:00:00Z,,HU,17.5,-34.8,75.0,980.0,90.0,60.0,75.0,105.0,45.0,45.0,30.0,45.0,20.0,20.0,0.0,20.0
46115,AL072009,FRED,2009-09-11T12:00:00Z,,HU,17.6,-34.5,65.0,987.0,75.0,60.0,60.0,105.0,45.0,45.0,30.0,45.0,15.0,15.0,0.0,15.0
46116,AL072009,FRED,2009-09-11T18:00:00Z,,TS,17.6,-34.2,55.0,994.0,60.0,60.0,30.0,90.0,30.0,30.0,0.0,45.0,0.0,0.0,0.0,0.0
46117,AL072009,FRED,2009-09-12T00:00:00Z,,TS,17.6,-33.9,50.0,998.0,60.0,60.0,30.0,75.0,30.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0
46118,AL072009,FRED,2009-09-12T06:00:00Z,,TS,17.6,-33.6,40.0,1002.0,45.0,45.0,30.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46119,AL072009,FRED,2009-09-12T12:00:00Z,,TS,17.5,-33.6,35.0,1003.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46120,AL072009,FRED,2009-09-12T18:00:00Z,,LO,17.5,-33.8,30.0,1004.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46121,AL072009,FRED,2009-09-13T00:00:00Z,,LO,17.5,-34.0,30.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46122,AL072009,FRED,2009-09-13T06:00:00Z,,LO,17.5,-34.3,30.0,1007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46123,AL072009,FRED,2009-09-13T12:00:00Z,,LO,17.9,-34.7,30.0,1007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46124,AL072009,FRED,2009-09-13T18:00:00Z,,LO,18.5,-35.4,30.0,1007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46125,AL072009,FRED,2009-09-14T00:00:00Z,,LO,19.0,-36.3,30.0,1007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46126,AL072009,FRED,2009-09-14T06:00:00Z,,LO,19.2,-37.5,30.0,1007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46127,AL072009,FRED,2009-09-14T12:00:00Z,,LO,19.2,-38.8,30.0,1007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46128,AL072009,FRED,2009-09-14T18:00:00Z,,LO,19.1,-40.2,25.0,1008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46129,AL072009,FRED,2009-09-15T00:00:00Z,,LO,19.1,-41.6,25.0,1008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46130,AL072009,FRED,2009-09-15T06:00:00Z,,LO,19.3,-43.1,25.0,1008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46131,AL072009,FRED,2009-09-15T12:00:00Z,,LO,19.8,-44.7,25.0,1008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46132,AL072009,FRED,2009-09-15T18:00:00Z,,LO,20.4,-46.4,25.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46133,AL072009,FRED,2009-09-16T00:00:00Z,,LO,21.1,-48.3,25.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46134,AL072009,FRED,2009-09-16T06:00:00Z,,LO,21.8,-50.2,25.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46135,AL072009,FRED,2009-09-16T12:00:00Z,,LO,22.3,-52.1,25.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46136,AL072009,FRED,2009-09-16T18:00:00Z,,LO,22.8,-54.1,25.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46137,AL072009,FRED,2009-09-17T00:00:00Z,,LO,23.3,-56.0,25.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46138,AL072009,FRED,2009-09-17T06:00:00Z,,LO,23.8,-57.9,25.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46139,AL072009,FRED,2009-09-17T12:00:00Z,,LO,24.2,-59.9,25.0,1011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46140,AL072009,FRED,2009-09-17T18:00:00Z,,LO,24.6,-61.6,25.0,1011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46141,AL072009,FRED,2009-09-18T00:00:00Z,,LO,24.9,-63.2,25.0,1012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46142,AL072009,FRED,2009-09-18T06:00:00Z,,LO,25.3,-64.7,25.0,1012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46143,AL072009,FRED,2009-09-18T12:00:00Z,,LO,25.6,-66.0,25.0,1012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46144,AL072009,FRED,2009-09-18T18:00:00Z,,LO,25.9,-67.1,25.0,1012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46145,AL072009,FRED,2009-09-19T00:00:00Z,,LO,26.2,-68.1,25.0,1012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46146,AL072009,FRED,2009-09-19T06:00:00Z,,LO,26.4,-69.0,25.0,1012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46147,AL072009,FRED,2009-09-19T12:00:00Z,,LO,26.6,-69.8,25.0,1012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46148,AL082009,EIGHT,2009-09-25T06:00:00Z,,LO,14.8,-29.0,20.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46149,AL082009,EIGHT,2009-09-25T12:00:00Z,,LO,15.4,-30.1,25.0,1009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46150,AL082009,EIGHT,2009-09-25T18:00:00Z,,TD,16.1,-31.1,30.0,1008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46151,AL082009,EIGHT,2009-09-26T00:00:00Z,,TD,16.7,-32.2,30.0,1008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46152,AL082009,EIGHT,2009-09-26T06:00:00Z,,TD,17.2,-33.3,30.0,1008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46153,AL082009,EIGHT,2009-09-26T12:00:00Z,,TD,17.8,-34.3,30.0,1008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46154,AL082009,EIGHT,2009-09-26T18:00:00Z,,TD,18.6,-35.2,25.0,1008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46155,AL092009,GRACE,2009-09-27T18:00:00Z,,EX,46.0,-43.2,55.0,995.0,0.0,0.0,285.0,195.0,0.0,0.0,120.0,105.0,0.0,0.0,0.0,0.0
46156,AL092009,GRACE,2009-09-28T00:00:00Z,,EX,45.3,-42.9,50.0,994.0,0.0,0.0,285.0,195.0,0.0,0.0,120.0,105.0,0.0,0.0,0.0,0.0
46157,AL092009,GRACE,2009-09-28T06:00:00Z,,EX,44.7,-42.0,45.0,992.0,0.0,180.0,270.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46158,AL092009,GRACE,2009-09-28T12:00:00Z,,EX,44.0,-40.3,45.0,992.0,0.0,180.0,270.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46159,AL092009,GRACE,2009-09-28T18:00:00Z,,EX,43.8,-38.7,40.0,994.0,0.0,180.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46160,AL092009,GRACE,2009-09-29T00:00:00Z,,EX,43.6,-37.1,40.0,996.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46161,AL092009,GRACE,2009-09-29T06:00:00Z,,EX,43.4,-35.8,35.0,998.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46162,AL092009,GRACE,2009-09-29T12:00:00Z,,EX,42.9,-35.3,35.0,1000.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46163,AL092009,GRACE,2009-09-29T18:00:00Z,,EX,42.3,-35.2,35.0,999.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46164,AL092009,GRACE,2009-09-30T00:00:00Z,,EX,41.4,-35.4,35.0,998.0,0.0,0.0,60.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46165,AL092009,GRACE,2009-09-30T06:00:00Z,,EX,40.3,-35.3,35.0,997.0,0.0,0.0,60.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46166,AL092009,GRACE,2009-09-30T12:00:00Z,,EX,38.7,-34.6,40.0,996.0,0.0,0.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46167,AL092009,GRACE,2009-09-30T18:00:00Z,,EX,37.4,-33.2,40.0,995.0,0.0,0.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46168,AL092009,GRACE,2009-10-01T00:00:00Z,,EX,36.6,-31.5,40.0,995.0,0.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46169,AL092009,GRACE,2009-10-01T06:00:00Z,,EX,36.7,-29.7,40.0,995.0,0.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46170,AL092009,GRACE,2009-10-01T12:00:00Z,,EX,37.7,-28.7,40.0,996.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46171,AL092009,GRACE,2009-10-01T18:00:00Z,,EX,38.6,-28.5,40.0,996.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46172,AL092009,GRACE,2009-10-02T00:00:00Z,,EX,39.3,-28.8,35.0,997.0,30.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46173,AL092009,GRACE,2009-10-02T06:00:00Z,,EX,39.7,-29.4,35.0,997.0,30.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46174,AL092009,GRACE,2009-10-02T12:00:00Z,,EX,40.2,-30.0,35.0,997.0,0.0,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46175,AL092009,GRACE,2009-10-02T18:00:00Z,,EX,40.9,-30.4,40.0,996.0,0.0,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46176,AL092009,GRACE,2009-10-03T00:00:00Z,,EX,41.4,-31.0,40.0,996.0,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46177,AL092009,GRACE,2009-10-03T06:00:00Z,,EX,41.4,-31.9,35.0,996.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46178,AL092009,GRACE,2009-10-03T12:00:00Z,,EX,40.8,-32.5,35.0,996.0,30.0,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46179,AL092009,GRACE,2009-10-03T18:00:00Z,,LO,39.9,-32.3,40.0,995.0,0.0,0.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46180,AL092009,GRACE,2009-10-04T00:00:00Z,,LO,39.1,-31.3,40.0,994.0,0.0,45.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46181,AL092009,GRACE,2009-10-04T06:00:00Z,,TS,38.5,-29.5,40.0,993.0,0.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46182,AL092009,GRACE,2009-10-04T12:00:00Z,,TS,38.3,-26.8,45.0,992.0,0.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46183,AL092009,GRACE,2009-10-04T18:00:00Z,,TS,38.8,-23.9,50.0,991.0,45.0,45.0,45.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
46184,AL092009,GRACE,2009-10-05T00:00:00Z,,TS,40.2,-21.3,55.0,989.0,45.0,45.0,45.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
46185,AL092009,GRACE,2009-10-05T06:00:00Z,,TS,42.0,-19.0,55.0,988.0,45.0,45.0,45.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
46186,AL092009,GRACE,2009-10-05T12:00:00Z,,TS,44.3,-17.1,55.0,987.0,45.0,45.0,45.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0
46187,AL092009,GRACE,2009-10-05T18:00:00Z,,TS,46.6,-15.5,50.0,986.0,45.0,45.0,45.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0
46188,AL092009,GRACE,2009-10-06T00:00:00Z,,TS,48.8,-14.3,45.0,986.0,45.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46189,AL092009,GRACE,2009-10-06T06:00:00Z,,EX,50.0,-12.7,40.0,989.0,30.0,30.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46190,AL092009,GRACE,2009-10-06T12:00:00Z,,EX,50.4,-10.6,35.0,993.0,30.0,30.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
